Unnamed: 0,season_year,season_type,week,team,full_name,position,receiving_rec,receiving_tar,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yac,receiving_yds,fumbles_total,fumble_rec_tds,kicking_rec_tds,puntret_tds,kickret_tds,rushing_att,rushing_yds,rushing_tds,rushing_loss_yards,rushing_twoptm,team_score,opp_score,h/a,total_points,rec_percentage,score_percentage,yds_per_rec,yds_per_rush,DK points
2908,2013,Preseason,3,WAS,Jordan Reed,TE,3,4,0,0,0,11,31,0,0,0,0,0,0,0,0,0,0,30,7,1,0,0.75,0.0,10.3333333333,,6.1
2909,2013,Preseason,3,WAS,Logan Paulsen,TE,2,3,0,0,0,14,23,0,0,0,0,0,0,0,0,0,0,30,7,1,0,0.666666666667,0.0,11.5,,4.3
2910,2013,Regular,3,CAR,Greg Olsen,TE,4,8,0,0,0,6,54,0,0,0,0,0,0,0,0,0,0,38,0,1,0,0.5,0.0,13.5,,9.4
2911,2013,Regular,3,NYG,Brandon Myers,TE,3,6,0,0,0,6,33,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0.5,,11.0,,6.3
2912,2013,Regular,3,CIN,Jermaine Gresham,TE,4,5,0,0,0,26,27,1,0,0,0,0,0,0,0,0,0,34,30,1,0,0.8,0.0,6.75,,5.7
2913,2013,Regular,3,CIN,Tyler Eifert,TE,1,2,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,34,30,1,0,0.5,0.0,7.0,,1.7
2914,2013,Regular,3,DAL,Gavin Escobar,TE,1,2,1,0,0,0,24,0,0,0,0,0,0,0,0,0,0,31,7,1,6,0.5,0.193548387097,24.0,,9.4
2915,2013,Regular,3,DAL,Jason Witten,TE,5,6,0,0,0,17,67,0,0,0,0,0,0,0,0,0,0,31,7,1,0,0.833333333333,0.0,13.4,,11.7
2916,2013,Regular,3,STL,Jared Cook,TE,5,7,0,0,0,17,44,0,0,0,0,0,0,0,0,0,0,7,31,0,0,0.714285714286,0.0,8.8,,9.4
2917,2013,Regular,3,STL,Lance Kendricks,TE,5,5,0,0,0,21,36,0,0,0,0,0,0,0,0,0,0,7,31,0,0,1.0,0.0,7.2,,8.6
2918,2013,Regular,3,DEN,Jacob Tamme,TE,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,37,21,1,0,1.0,0.0,5.0,,1.5
2919,2013,Regular,3,DEN,Julius Thomas,TE,3,4,1,0,0,16,37,0,0,0,0,0,0,0,0,0,0,37,21,1,6,0.75,0.162162162162,12.3333333333,,12.7
2920,2013,Regular,3,DEN,Virgil Green,TE,1,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,37,21,1,0,0.5,0.0,3.0,,1.3
2921,2013,Regular,3,OAK,Mychal Rivera,TE,2,3,0,0,0,5,21,0,0,0,0,0,0,0,0,0,0,21,37,0,0,0.666666666667,0.0,10.5,,4.1
2922,2013,Regular,3,ATL,Levine Toilolo,TE,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,23,27,0,6,1.0,0.260869565217,2.0,,7.2
2923,2013,Regular,3,MIA,Charles Clay,TE,4,6,0,0,0,8,40,0,0,0,0,0,0,0,0,0,0,27,23,1,0,0.666666666667,0.0,10.0,,8.0
2924,2013,Regular,3,MIA,Dion Sims,TE,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,23,1,6,1.0,0.222222222222,1.0,,7.1
2925,2013,Regular,3,CLE,Jordan Cameron,TE,6,11,3,0,0,14,66,0,0,0,0,0,0,0,0,0,0,31,27,0,18,0.545454545455,0.58064516129,11.0,,30.6
2926,2013,Regular,3,MIN,Kyle Rudolph,TE,5,8,0,0,0,13,28,0,0,0,0,0,0,0,0,0,0,27,31,1,0,0.625,0.0,5.6,,7.8
2927,2013,Regular,3,NE,Michael Hoomanawanui,TE,2,2,0,0,0,18,31,0,0,0,0,0,0,0,0,0,0,23,3,1,0,1.0,0.0,15.5,,5.1
2928,2013,Regular,3,TB,Timothy Wright,TE,1,2,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0.5,0.0,6.0,,1.6
2929,2013,Regular,3,NO,Jimmy Graham,TE,9,15,2,0,0,37,134,0,0,0,0,0,0,0,0,0,0,31,7,1,12,0.6,0.387096774194,14.8888888889,,37.4
2930,2013,Regular,3,NYJ,Jeff Cumberland,TE,3,3,0,0,0,9,26,0,0,0,0,0,0,0,0,0,0,27,20,1,0,1.0,0.0,8.66666666667,,5.6
2931,2013,Regular,3,KC,Sean McGrath,TE,4,4,0,0,0,13,31,0,0,0,0,0,0,0,0,0,0,26,16,0,0,1.0,0.0,7.75,,7.1
2932,2013,Regular,3,PHI,Brent Celek,TE,2,5,0,0,0,2,18,0,0,0,0,0,0,0,0,0,0,16,26,1,0,0.4,0.0,9.0,,3.8
2933,2013,Regular,3,PHI,Zach Ertz,TE,1,1,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,16,26,1,0,1.0,0.0,5.0,,1.5
2934,2013,Regular,3,CHI,Martellus Bennett,TE,2,5,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,40,23,0,0,0.4,0.0,5.0,,3.0
2935,2013,Regular,3,PIT,David Johnson,TE,2,3,0,0,0,21,51,0,0,0,0,0,0,0,0,0,0,23,40,1,0,0.666666666667,0.0,25.5,,7.1
2936,2013,Regular,3,SEA,Kellen Davis,TE,2,2,0,0,0,10,31,0,0,0,0,0,0,0,0,0,0,45,17,1,0,1.0,0.0,15.5,,5.1
2937,2013,Regular,3,SEA,Luke Willson,TE,5,5,0,0,0,53,76,0,0,0,0,0,0,0,0,0,0,45,17,1,0,1.0,0.0,15.2,,12.6
2938,2013,Regular,3,IND,Coby Fleener,TE,2,2,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,27,7,0,0,1.0,0.0,6.5,,3.3
2939,2013,Regular,3,SF,Garrett Celek,TE,1,2,0,0,0,27,30,0,0,0,0,0,0,0,0,0,0,7,27,1,0,0.5,0.0,30.0,,4.0
2940,2013,Regular,3,SF,Vance McDonald,TE,1,3,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,7,27,1,0,0.333333333333,0.0,6.0,,1.6
2941,2013,Regular,3,SD,Antonio Gates,TE,5,7,1,0,0,1,55,0,0,0,0,0,0,0,0,0,0,17,20,0,6,0.714285714286,0.352941176471,11.0,,16.5
2942,2013,Regular,3,SD,Ladarius Green,TE,2,2,0,0,0,7,48,0,0,0,0,0,0,0,0,0,0,17,20,0,0,1.0,0.0,24.0,,6.8
2943,2013,Regular,3,TEN,Delanie Walker,TE,5,8,0,0,0,12,49,0,0,0,0,0,0,0,0,0,0,20,17,1,0,0.625,0.0,9.8,,9.9
2944,2013,Regular,3,WAS,Jordan Reed,TE,5,6,0,0,0,24,50,0,0,0,0,0,0,0,0,0,0,20,27,1,0,0.833333333333,0.0,10.0,,10.0
2945,2013,Regular,3,WAS,Logan Paulsen,TE,4,6,0,0,0,27,51,0,0,0,0,0,0,0,0,0,0,20,27,1,0,0.666666666667,0.0,12.75,,9.1
2946,2013,Postseason,3,DEN,Jacob Tamme,TE,2,2,1,0,0,20,24,0,0,0,0,0,0,0,0,0,0,26,16,1,6,1.0,0.230769230769,12.0,,10.4
2947,2013,Postseason,3,DEN,Julius Thomas,TE,8,11,0,0,0,51,85,0,0,0,0,0,0,0,0,0,0,26,16,1,0,0.727272727273,0.0,10.625,,16.5
2948,2013,Postseason,3,NE,Matthew Mulligan,TE,1,1,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,16,26,0,0,1.0,0.0,6.0,,1.6
2949,2013,Postseason,3,NE,Michael Hoomanawanui,TE,2,3,0,0,0,4,33,0,0,0,0,0,0,0,0,0,0,16,26,0,0,0.666666666667,0.0,16.5,,5.3
2950,2013,Postseason,3,SF,Vance McDonald,TE,1,1,0,0,0,12,13,0,0,0,0,0,0,0,0,0,0,17,23,0,0,1.0,0.0,13.0,,2.3
2951,2013,Postseason,3,SF,Vernon Davis,TE,2,3,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,17,23,0,0,0.666666666667,0.0,8.0,,3.6
2952,2013,Preseason,4,ATL,Levine Toilolo,TE,1,2,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,16,20,1,0,0.5,0.0,8.0,,1.8
2953,2013,Preseason,4,BUF,Lee Smith,TE,1,2,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,13,35,1,0,0.5,0.0,7.0,,1.7
2954,2013,Preseason,4,CLE,Kellen Davis,TE,2,2,0,0,0,13,21,0,0,0,0,0,0,0,0,0,0,18,16,0,0,1.0,0.0,10.5,,4.1
2955,2013,Preseason,4,IND,Dominique Jones,TE,2,3,1,0,0,14,21,0,0,0,0,0,0,0,0,0,0,10,27,0,6,0.666666666667,0.6,10.5,,10.1
2956,2013,Preseason,4,DAL,Gavin Escobar,TE,5,7,0,0,0,25,29,0,0,0,0,0,0,0,0,0,0,6,24,1,0,0.714285714286,0.0,5.8,,7.9
2957,2013,Preseason,4,DAL,James Hanna,TE,2,3,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,6,24,1,0,0.666666666667,0.0,4.5,,2.9
2958,2013,Preseason,4,HOU,Ryan Griffin,TE,5,5,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,24,6,0,0,1.0,0.0,17.4,,13.7
2959,2013,Preseason,4,DEN,Virgil Green,TE,3,3,0,0,0,13,10,0,0,0,0,0,0,0,0,0,0,24,32,1,0,1.0,0.0,3.33333333333,,4.0
2960,2013,Preseason,4,GB,Brandon Bostick,TE,1,4,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,8,30,0,0,0.25,0.0,11.0,,2.1
2961,2013,Preseason,4,KC,Travis Kelce,TE,1,2,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,30,8,1,0,0.5,0.0,11.0,,2.1
2962,2013,Preseason,4,MIA,Dion Sims,TE,4,5,1,0,0,16,36,0,0,0,0,0,0,0,0,0,0,24,21,1,6,0.8,0.25,9.0,,13.6
2963,2013,Preseason,4,NO,Benjamin Watson,TE,1,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,21,24,0,0,0.333333333333,0.0,5.0,,1.5
2964,2013,Preseason,4,TEN,Jack Doyle,TE,5,7,1,0,0,20,48,1,0,0,0,0,0,0,0,0,0,23,24,0,6,0.714285714286,0.260869565217,9.6,,14.8
2965,2013,Preseason,4,NYG,Brandon Myers,TE,3,3,0,0,0,20,42,0,0,0,0,0,0,0,0,0,0,20,28,0,0,1.0,0.0,14.0,,7.2
2966,2013,Preseason,4,NYG,Larry Donnell,TE,4,5,0,0,0,11,30,0,0,0,0,0,0,0,0,0,0,20,28,0,0,0.8,0.0,7.5,,7.0
2967,2013,Preseason,4,PHI,Clay Harbor,TE,1,4,0,0,0,4,17,0,0,0,0,0,0,0,0,0,0,20,27,0,0,0.25,0.0,17.0,,2.7
2968,2013,Preseason,4,PHI,Ifeanyi Momah,TE,3,7,0,0,0,15,42,0,0,0,0,0,0,0,0,0,0,20,27,0,0,0.428571428571,0.0,14.0,,7.2
2969,2013,Preseason,4,PHI,Zach Ertz,TE,1,3,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,20,27,0,0,0.333333333333,0.0,4.0,,1.4
2970,2013,Preseason,4,SD,Ladarius Green,TE,5,6,0,0,0,10,49,0,0,0,0,0,0,0,0,0,0,6,41,1,0,0.833333333333,0.0,9.8,,9.9
2971,2013,Preseason,4,SF,Garrett Celek,TE,1,2,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,41,6,0,0,0.5,0.0,8.0,,1.8
2972,2013,Preseason,4,SF,Vance McDonald,TE,1,1,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,41,6,0,0,1.0,0.0,6.0,,1.6
2973,2013,Preseason,4,SF,Vernon Davis,TE,1,1,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,41,6,0,0,1.0,0.0,10.0,,2.0
2974,2013,Preseason,4,SEA,Darren Fells,TE,2,2,0,0,0,18,22,0,0,0,0,0,0,0,0,0,0,22,6,1,0,1.0,0.0,11.0,,4.2
2975,2013,Preseason,4,SEA,Luke Willson,TE,4,4,0,0,0,36,45,0,0,0,0,0,0,0,0,0,0,22,6,1,0,1.0,0.0,11.25,,8.5
2976,2013,Preseason,4,SEA,Sean McGrath,TE,1,2,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,22,6,1,0,0.5,0.0,9.0,,1.9
2977,2013,Preseason,4,TB,Luke Stocker,TE,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,12,30,1,0,0.5,0.0,2.0,,1.2
2978,2013,Preseason,4,WAS,Jordan Reed,TE,2,2,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,30,12,0,0,1.0,0.0,8.0,,3.6
2979,2013,Regular,4,ATL,Levine Toilolo,TE,1,2,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,23,30,1,0,0.5,0.0,4.0,,1.4
2980,2013,Regular,4,NE,Matthew Mulligan,TE,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,23,0,6,1.0,0.2,1.0,,7.1
2981,2013,Regular,4,BAL,Ed Dickson,TE,2,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,20,23,0,0,0.666666666667,0.0,6.0,,3.2
2982,2013,Regular,4,BUF,Lee Smith,TE,1,2,0,0,0,24,28,0,0,0,0,0,0,0,0,0,0,23,20,1,0,0.5,0.0,28.0,,3.8
2983,2013,Regular,4,CIN,Jermaine Gresham,TE,3,5,0,0,0,36,53,0,0,0,0,0,0,0,0,0,0,6,17,0,0,0.6,0.0,17.6666666667,,8.3
2984,2013,Regular,4,CIN,Tyler Eifert,TE,3,5,0,0,0,18,39,0,0,0,0,0,0,0,0,0,0,6,17,0,0,0.6,0.0,13.0,,6.9
2985,2013,Regular,4,CLE,Gary Barnidge,TE,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,17,6,1,0,1.0,0.0,2.0,,1.2
2986,2013,Regular,4,CLE,Jordan Cameron,TE,10,12,1,0,0,43,91,0,0,0,0,0,0,0,0,0,0,17,6,1,6,0.833333333333,0.352941176471,9.1,,25.1
2987,2013,Regular,4,DEN,Julius Thomas,TE,4,4,0,0,0,34,43,0,0,0,0,0,0,0,0,0,0,52,20,1,0,1.0,0.0,10.75,,8.3
2988,2013,Regular,4,DEN,Virgil Green,TE,1,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,52,20,1,0,1.0,0.0,5.0,,1.5
2989,2013,Regular,4,PHI,Brent Celek,TE,3,6,0,0,0,23,57,0,0,0,0,0,0,0,0,0,0,20,52,0,0,0.5,0.0,19.0,,8.7
2990,2013,Regular,4,PHI,Zach Ertz,TE,1,2,0,0,0,18,38,0,0,0,0,0,0,0,0,0,0,20,52,0,0,0.5,0.0,38.0,,4.8
2991,2013,Regular,4,CHI,Martellus Bennett,TE,8,12,0,0,0,30,90,0,0,0,0,0,0,0,0,0,0,32,40,0,0,0.666666666667,0.0,11.25,,17.0
2992,2013,Regular,4,IND,Coby Fleener,TE,5,7,1,0,0,27,77,0,0,0,0,0,0,0,0,0,0,37,3,0,6,0.714285714286,0.162162162162,15.4,,18.7
2993,2013,Regular,4,IND,Dominique Jones,TE,1,1,0,0,0,19,21,0,0,0,0,0,0,0,0,0,0,37,3,0,0,1.0,0.0,21.0,,3.1
2994,2013,Regular,4,JAC,Clay Harbor,TE,2,3,0,0,0,12,39,0,0,0,0,0,0,0,0,0,0,3,37,1,0,0.666666666667,0.0,19.5,,5.9
2995,2013,Regular,4,KC,Sean McGrath,TE,5,5,1,0,0,35,64,0,0,0,0,0,0,0,0,0,0,31,7,1,6,1.0,0.193548387097,12.8,,17.4
2996,2013,Regular,4,MIN,Kyle Rudolph,TE,2,2,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,34,27,1,0,1.0,0.0,3.0,,2.6
2997,2013,Regular,4,PIT,David Johnson,TE,1,1,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,27,34,0,0,1.0,0.0,8.0,,1.8
2998,2013,Regular,4,MIA,Charles Clay,TE,6,6,1,0,0,19,42,0,0,0,0,0,0,0,0,0,0,17,38,0,6,1.0,0.352941176471,7.0,,16.2
2999,2013,Regular,4,NO,Benjamin Watson,TE,1,2,1,0,0,8,4,0,0,0,0,0,0,0,0,0,0,38,17,1,6,0.5,0.157894736842,4.0,,7.4
3000,2013,Regular,4,NO,Jimmy Graham,TE,4,4,2,0,0,22,100,0,0,0,0,0,0,0,0,0,0,38,17,1,12,1.0,0.315789473684,25.0,,29.0
3001,2013,Regular,4,OAK,Mychal Rivera,TE,2,6,1,0,0,4,44,0,0,0,0,0,0,0,0,0,0,14,24,1,6,0.333333333333,0.428571428571,22.0,,12.4
3002,2013,Regular,4,WAS,Logan Paulsen,TE,2,2,0,0,0,17,46,1,0,0,0,0,0,0,0,0,0,24,14,0,0,1.0,0.0,23.0,,5.6
3003,2013,Regular,4,WAS,Niles Paul,TE,2,3,0,0,0,9,20,0,0,0,0,0,0,0,0,0,0,24,14,0,0,0.666666666667,0.0,10.0,,4.0
3004,2013,Regular,4,DAL,Jason Witten,TE,5,10,0,0,0,8,43,0,0,0,0,0,0,0,0,0,0,21,30,0,0,0.5,0.0,8.6,,9.3
3005,2013,Regular,4,SD,Antonio Gates,TE,10,10,1,0,0,56,136,0,0,0,0,0,0,0,0,0,0,30,21,1,6,1.0,0.2,13.6,,32.6
3006,2013,Regular,4,SD,John Phillips,TE,1,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,30,21,1,0,1.0,0.0,7.0,,1.7
3007,2013,Regular,4,SF,Vance McDonald,TE,1,2,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,35,11,0,0,0.5,0.0,9.0,,1.9
3008,2013,Regular,4,SF,Vernon Davis,TE,2,4,1,0,0,1,18,0,0,0,0,0,0,0,0,0,0,35,11,0,6,0.5,0.171428571429,9.0,,9.8
3009,2013,Regular,4,STL,Jared Cook,TE,4,9,0,0,0,9,45,0,0,0,0,0,0,0,0,0,0,11,35,1,0,0.444444444444,0.0,11.25,,8.5
3010,2013,Regular,4,STL,Lance Kendricks,TE,1,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11,35,1,6,1.0,0.545454545455,6.0,,7.6
3011,2013,Regular,4,TB,Timothy Wright,TE,5,6,0,0,0,8,41,0,0,0,0,0,0,0,0,0,0,10,13,1,0,0.833333333333,0.0,8.2,,9.1
3012,2013,Regular,4,NYJ,Jeff Cumberland,TE,1,1,1,0,0,19,34,0,0,0,0,0,0,0,0,0,0,13,38,0,6,1.0,0.461538461538,34.0,,10.4
3013,2013,Regular,4,TEN,Delanie Walker,TE,3,4,1,0,0,1,14,0,0,0,0,0,0,0,0,0,0,38,13,1,6,0.75,0.157894736842,4.66666666667,,10.4
3014,2013,Postseason,4,DEN,Jacob Tamme,TE,2,2,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,8,43,1,0,1.0,0.0,4.5,,2.9
3015,2013,Postseason,4,DEN,Julius Thomas,TE,4,6,0,0,0,10,27,0,0,0,0,0,0,0,0,0,0,8,43,1,0,0.666666666667,0.0,6.75,,6.7
3016,2013,Postseason,4,SEA,Luke Willson,TE,2,4,0,0,0,14,17,0,0,0,0,0,0,0,0,0,0,43,8,0,0,0.5,0.0,8.5,,3.7
3017,2013,Regular,5,CAR,Greg Olsen,TE,5,6,0,0,0,36,79,0,0,0,0,0,0,0,0,0,0,6,22,0,0,0.833333333333,0.0,15.8,,12.9
3018,2013,Regular,5,ATL,Levine Toilolo,TE,2,2,1,0,0,12,15,0,0,0,0,0,0,0,0,0,0,28,30,1,6,1.0,0.214285714286,7.5,,9.5
3019,2013,Regular,5,NYJ,Jeff Cumberland,TE,3,4,1,0,0,24,79,0,0,0,0,0,0,0,0,0,0,30,28,0,6,0.75,0.2,26.3333333333,,16.9
3020,2013,Regular,5,CHI,Martellus Bennett,TE,5,5,0,0,0,25,56,0,0,0,0,0,0,0,0,0,0,18,26,1,0,1.0,0.0,11.2,,10.6
3021,2013,Regular,5,NO,Jimmy Graham,TE,10,11,0,0,0,31,135,0,0,0,0,0,0,0,0,0,0,26,18,0,0,0.909090909091,0.0,13.5,,26.5
3022,2013,Regular,5,CIN,Jermaine Gresham,TE,4,4,0,0,0,2,24,0,0,0,0,0,0,0,0,0,0,13,6,1,0,1.0,0.0,6.0,,6.4
3023,2013,Regular,5,CIN,Tyler Eifert,TE,5,7,0,0,0,30,53,0,0,0,0,0,0,0,0,0,0,13,6,1,0,0.714285714286,0.0,10.6,,10.3
3024,2013,Regular,5,NE,Michael Hoomanawanui,TE,1,2,0,0,0,-3,2,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0.5,0.0,2.0,,1.2
3025,2013,Regular,5,CLE,Gary Barnidge,TE,1,1,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,37,24,1,0,1.0,0.0,2.0,,1.2
3026,2013,Regular,5,CLE,Jordan Cameron,TE,3,5,0,0,0,10,36,1,0,0,0,0,0,0,0,0,0,37,24,1,0,0.6,0.0,12.0,,5.6
3027,2013,Regular,5,DAL,Gavin Escobar,TE,1,3,0,0,0,6,25,0,0,0,0,0,0,0,0,0,0,48,51,1,0,0.333333333333,0.0,25.0,,3.5
3028,2013,Regular,5,DAL,James Hanna,TE,1,1,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,48,51,1,0,1.0,0.0,3.0,,1.3
3029,2013,Regular,5,DAL,Jason Witten,TE,7,10,1,0,0,42,121,0,0,0,0,0,0,0,0,0,0,48,51,1,6,0.7,0.125,17.2857142857,,28.1
3030,2013,Regular,5,DEN,Julius Thomas,TE,9,12,2,0,0,75,122,0,0,0,0,0,0,0,0,0,0,51,48,0,12,0.75,0.235294117647,13.5555555556,,36.2
3031,2013,Regular,5,IND,Coby Fleener,TE,2,3,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,34,28,1,0,0.666666666667,0.0,7.5,,3.5
3032,2013,Regular,5,SEA,Luke Willson,TE,2,4,0,0,0,31,28,0,0,0,0,0,0,0,0,0,0,28,34,0,0,0.5,0.0,14.0,,4.8
3033,2013,Regular,5,BAL,Ed Dickson,TE,2,2,0,0,0,22,51,0,0,0,0,0,0,0,0,0,0,26,23,0,0,1.0,0.0,25.5,,7.1
3034,2013,Regular,5,MIA,Charles Clay,TE,3,6,1,0,0,19,52,0,0,0,0,0,0,0,0,0,0,23,26,1,6,0.5,0.260869565217,17.3333333333,,14.2
3035,2013,Regular,5,NYG,Brandon Myers,TE,2,5,0,0,0,15,35,0,0,0,0,0,0,0,0,0,0,21,36,1,0,0.4,0.0,17.5,,5.5
3036,2013,Regular,5,PHI,Brent Celek,TE,3,3,1,0,0,14,47,0,0,0,0,0,0,0,0,0,0,36,21,0,6,1.0,0.166666666667,15.6666666667,,13.7
3037,2013,Regular,5,PHI,Zach Ertz,TE,2,3,0,0,0,2,38,0,0,0,0,0,0,0,0,0,0,36,21,0,0,0.666666666667,0.0,19.0,,5.8
3038,2013,Regular,5,OAK,Mychal Rivera,TE,1,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,27,17,1,0,0.333333333333,0.0,5.0,,1.5
3039,2013,Regular,5,SD,Antonio Gates,TE,7,10,0,0,0,25,74,0,0,0,0,0,0,0,0,0,0,17,27,0,0,0.7,0.0,10.5714285714,,14.4
3040,2013,Regular,5,SF,Vernon Davis,TE,3,6,1,0,0,53,88,0,0,0,0,0,0,0,0,0,0,34,3,1,6,0.5,0.176470588235,29.3333333333,,17.8
3041,2013,Regular,5,JAC,Clay Harbor,TE,3,5,0,0,0,24,39,1,0,0,0,0,0,0,0,0,0,20,34,0,0,0.6,0.0,13.0,,5.9
3042,2013,Regular,5,STL,Cory Harkey,TE,1,2,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,34,20,1,0,0.5,0.0,17.0,,2.7
3043,2013,Regular,5,STL,Jared Cook,TE,3,3,0,0,0,7,26,0,0,0,0,0,0,0,0,0,0,34,20,1,0,1.0,0.0,8.66666666667,,5.6
3044,2013,Regular,5,STL,Lance Kendricks,TE,4,6,1,0,0,22,37,0,0,0,0,0,0,0,0,0,0,34,20,1,6,0.666666666667,0.176470588235,9.25,,13.7
3045,2013,Regular,5,KC,Sean McGrath,TE,4,6,0,0,0,21,54,0,0,0,0,0,0,0,0,0,0,26,17,0,0,0.666666666667,0.0,13.5,,9.4
3046,2013,Regular,5,TEN,Delanie Walker,TE,4,6,0,0,0,13,43,0,0,0,0,0,0,0,0,0,0,17,26,1,0,0.666666666667,0.0,10.75,,8.3
3047,2013,Regular,6,CIN,Jermaine Gresham,TE,2,4,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,27,24,0,0,0.5,0.0,2.5,,2.5
3048,2013,Regular,6,CIN,Tyler Eifert,TE,2,3,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,27,24,0,0,0.666666666667,0.0,6.5,,3.3
3049,2013,Regular,6,CHI,Martellus Bennett,TE,6,7,0,0,0,45,68,0,0,0,0,0,0,0,0,0,0,27,21,1,0,0.857142857143,0.0,11.3333333333,,12.8
3050,2013,Regular,6,CLE,Gary Barnidge,TE,2,3,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,17,31,1,0,0.666666666667,0.0,3.0,,2.6
3051,2013,Regular,6,CLE,Jordan Cameron,TE,5,6,0,0,0,28,64,0,0,0,0,0,0,0,0,0,0,17,31,1,0,0.833333333333,0.0,12.8,,11.4
3052,2013,Regular,6,DAL,Jason Witten,TE,3,5,0,0,0,18,27,0,0,0,0,0,0,0,0,0,0,31,16,1,0,0.6,0.0,9.0,,5.7
3053,2013,Regular,6,WAS,Jordan Reed,TE,4,6,0,0,0,47,58,0,0,0,0,0,0,0,0,0,0,16,31,0,0,0.666666666667,0.0,14.5,,9.8
3054,2013,Regular,6,DEN,Julius Thomas,TE,4,7,1,0,0,2,22,0,0,0,0,0,0,0,0,0,0,35,19,1,6,0.571428571429,0.171428571429,5.5,,12.2
3055,2013,Regular,6,JAC,Clay Harbor,TE,2,3,0,0,0,11,29,0,0,0,0,0,0,0,0,0,0,19,35,0,0,0.666666666667,0.0,14.5,,4.9
3056,2013,Regular,6,HOU,Ryan Griffin,TE,2,3,0,0,0,5,26,0,0,0,0,0,0,0,0,0,0,13,38,1,0,0.666666666667,0.0,13.0,,4.6
3057,2013,Regular,6,STL,Cory Harkey,TE,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,38,13,0,6,1.0,0.157894736842,2.0,,7.2
3058,2013,Regular,6,STL,Jared Cook,TE,2,2,0,0,0,18,45,0,0,0,0,0,0,0,0,0,0,38,13,0,0,1.0,0.0,22.5,,6.5
3059,2013,Regular,6,STL,Lance Kendricks,TE,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,38,13,0,6,0.5,0.157894736842,2.0,,7.2
3060,2013,Regular,6,OAK,Mychal Rivera,TE,2,3,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,7,24,0,0,0.666666666667,0.0,5.0,,3.0
3061,2013,Regular,6,CAR,Greg Olsen,TE,2,4,0,0,0,20,19,0,0,0,0,0,0,0,0,0,0,35,10,0,0,0.5,0.0,9.5,,3.9
3062,2013,Regular,6,MIN,Kyle Rudolph,TE,9,11,1,0,0,39,97,0,0,0,0,0,0,0,0,0,0,10,35,1,6,0.818181818182,0.6,10.7777777778,,24.7
3063,2013,Regular,6,NE,Michael Hoomanawanui,TE,4,4,0,0,0,37,57,0,0,0,0,0,0,0,0,0,0,30,27,1,0,1.0,0.0,14.25,,9.7
